1- Query

id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email
839,47,"non rerum molestiae","Sunt ut quam earum quia totam consequuntur. Earum eos tempore molestiae maiores fugiat aliquid.","I semestre",1,10,www.blanditiis.uni.it
840,47,"sit aut aliquam","Nam quis et et sit. Eius doloremque dolore esse vitae numquam. Qui aspernatur eos reiciendis ab quis veniam.","I semestre",1,4,www.voluptatem.uni.it
841,47,"consequatur rerum asperiores","Tempora et ut veniam saepe velit labore. Corrupti qui odit quam fugit saepe minima. Dolorum voluptatem explicabo dignissimos quibusdam. Corporis odit magnam dolores et ex.","I semestre",1,10,www.aut.uni.it
858,48,"voluptatem consectetur voluptas","Illo itaque maxime provident asperiores qui. Fuga quo non sit quo. Perspiciatis illum aliquam molestiae.","I semestre",1,13,www.eligendi.uni.it
859,48,"consequatur eius et","Accusamus est aliquid vel aut rerum. Sapiente hic voluptatibus non dolorum laborum iure beatae nam. Occaecati numquam corrupti voluptatem doloribus at tenetur.","I semestre",1,8,NULL
860,48,"nihil in rem","Optio voluptatibus voluptas autem est provident sapiente nostrum. Est illum molestiae exercitationem et repudiandae architecto. Rerum recusandae laboriosam et officia molestiae et.","I semestre",1,4,www.consequuntur.uni.it
878,49,"sed est autem","Voluptas cumque qui quis officiis quam. Molestias labore iure quod numquam at. Quia quo quae quaerat molestiae. Cumque eum incidunt et qui voluptatem sit ea.","I semestre",1,9,www.veniam.uni.it
879,49,"nobis nesciunt fugit","Veniam enim harum reiciendis dolores. Laboriosam qui voluptate ut voluptas. Aut magni asperiores eum repellendus eos rerum molestiae.","I semestre",1,4,www.aliquam.uni.it
880,49,"eum pariatur quia","Eos beatae unde doloribus asperiores voluptatem non qui. Sequi maxime aut id quibusdam soluta. Harum magnam molestiae omnis neque aut odio. In dolore sit earum quisquam.","I semestre",1,3,NULL
893,50,"dolorem blanditiis nemo","Sequi nisi ut atque facilis. Et aliquam earum dolores ipsum similique. Quas aliquam adipisci vitae provident quis. Veritatis ratione sed in minima libero.","I semestre",1,14,NULL
894,50,"veniam occaecati et","Iusto omnis ea voluptatum distinctio minus rerum earum. Dolore magnam voluptates suscipit eaque nihil. Eos et dolores autem enim eius iure.","I semestre",1,6,www.et.uni.it
895,50,"quia mollitia voluptates","Praesentium rerum dignissimos neque quod dolorum. Sed consequatur fugit cumque et. Cum dolore adipisci aperiam asperiores. Dolorem tempore dolores mollitia ea maxime.","I semestre",1,3,NULL
896,50,"excepturi blanditiis fugiat","Consequuntur possimus tenetur sint ullam. In aut est est voluptate animi. Ut quisquam ut ab quo asperiores consequuntur. Saepe quis eos veritatis necessitatibus perspiciatis ratione est.","I semestre",1,10,www.unde.uni.it
909,51,"sequi ut libero","Laborum facilis velit et ipsa. Recusandae doloremque ab enim aut. Quasi distinctio et saepe dolorem magnam.","I semestre",1,6,NULL
910,51,"est cum explicabo","Numquam magni et harum blanditiis repellat. Aliquam quis ex error molestiae eveniet ipsam. Velit tempore quo amet nulla sint est. Ut odio eos enim temporibus ut enim doloremque dolores.","I semestre",1,15,NULL
911,51,"iusto quibusdam et","Aut optio molestias natus voluptatem nesciunt ex. Rerum hic ex dicta nostrum nobis voluptatem est nihil. Tenetur enim et id.","I semestre",1,11,www.et.uni.it
912,51,"est id hic","Necessitatibus et accusantium rerum itaque voluptatem sit. Rerum voluptatem fugiat voluptates cupiditate quisquam. Quas excepturi optio alias quis dolores.","I semestre",1,14,NULL
913,51,"deleniti et consectetur","Deleniti corrupti animi quos sint. Sunt assumenda magnam cumque excepturi cum est.","I semestre",1,10,NULL
927,52,"ullam voluptatem facere","Itaque nam optio placeat. Et voluptatibus aliquam quae. Tempora voluptas doloremque et et.","I semestre",1,14,www.laborum.uni.it
928,52,"et rem natus","Qui fugit qui qui ea. Sit nostrum labore sapiente at atque dolor quidem. Illum non corrupti amet fuga et quam molestiae. Sint quod et et est minima cum minima.","I semestre",1,3,www.optio.uni.it
929,52,"error odio enim","Et ullam necessitatibus velit laborum. Ducimus mollitia harum molestias possimus itaque dolorem. Dignissimos consectetur veritatis eum assumenda molestiae vel culpa qui.","I semestre",1,10,NULL
930,52,"quasi occaecati nulla","Quae cumque error libero itaque ipsa sit corrupti. Iste consequatur repellendus fugiat ipsa ex. Voluptatem numquam reiciendis quia qui incidunt consequatur. Assumenda quaerat veniam illum eos et.","I semestre",1,15,NULL
941,53,"sint quam unde","Velit nihil minima eum molestiae blanditiis iste necessitatibus. Vero at atque et vel sapiente iure. Fugit est aliquam voluptas iusto.","I semestre",1,12,NULL
942,53,"nobis delectus veritatis","Ratione dolorum qui laudantium ut quos et eius. Eos quo porro quaerat aut. Et ad optio suscipit et quia pariatur.","I semestre",1,14,NULL
943,53,"cupiditate dolor et","Qui consectetur ut quod placeat. Quia sit quaerat sequi. Eaque ut in modi quibusdam voluptas. Reprehenderit nulla veritatis aspernatur vitae.","I semestre",1,10,www.qui.uni.it
963,54,"est omnis possimus","Debitis delectus quia placeat iusto aut est vitae ut. Possimus nemo saepe rerum est vero numquam. Sed officia debitis cum et dolor quia quia.","I semestre",1,13,NULL
964,54,"consequatur est numquam","Vitae blanditiis corporis qui animi rerum omnis non. Sunt earum numquam rerum id voluptas odio facere. Est nobis autem aperiam quisquam architecto.","I semestre",1,13,NULL
965,54,"provident nemo est","Reprehenderit qui omnis perspiciatis repudiandae ut voluptas. Iusto maxime repellat commodi excepturi. Ea laboriosam aliquam et ea fugiat accusantium et sed.","I semestre",1,3,www.commodi.uni.it
978,55,"nihil omnis et","Ut et voluptate saepe temporibus. Nesciunt dolores pariatur veritatis aut molestiae et. Illum labore dignissimos sunt praesentium sed sit. Qui est consequuntur optio.","I semestre",1,12,www.non.uni.it
979,55,"voluptatem perferendis repellendus","Quod et et vero sed reiciendis aut. Voluptas incidunt est cupiditate cupiditate. Eius est dolorum quia ut. Totam exercitationem libero ipsam commodi nemo dolores ex.","I semestre",1,13,NULL
980,55,"unde architecto pariatur","Ipsum odit rerum et ullam accusamus a quis. Libero ex eum qui. Error praesentium blanditiis velit atque deserunt nobis esse. Sint et vel mollitia sint.","I semestre",1,9,www.et.uni.it
981,55,"dolor quia ex","Eveniet rerum quasi eius reiciendis sit vero. Voluptatem rerum odit iusto rem. Vero consectetur sint consequuntur molestiae et quaerat.","I semestre",1,10,www.repudiandae.uni.it
982,55,"eveniet rerum minima","Est at nulla quis eveniet esse. Omnis dignissimos qui debitis hic veritatis aut. Mollitia tempore eum ipsam animi est aliquid.","I semestre",1,12,NULL
993,56,"commodi laboriosam cumque","Sed at iusto rerum incidunt. Et modi molestias autem consequatur et eos perspiciatis inventore. Et assumenda et repellendus repellendus illum. Quia officiis qui ut sequi.","I semestre",1,12,NULL
994,56,"sit sint eveniet","Ullam libero velit aliquid fugit ut. Est qui et aut soluta. Voluptate aliquid mollitia quo animi. Ea quae corrupti velit et voluptatem. Hic voluptates laborum quasi adipisci.","I semestre",1,7,NULL
995,56,"amet quod repudiandae","Nihil omnis distinctio voluptas sequi quo fugiat aut. Magni nihil maxime tempora. Et omnis quia et.","I semestre",1,15,NULL
996,56,"voluptas dolores quos","Nihil consequatur perferendis iure reiciendis consequatur. A omnis fuga officia sequi error molestias. Aperiam commodi aspernatur quis veritatis. Et dolorem aut dolorem nulla.","I semestre",1,14,NULL
1006,57,"et eos optio","Molestiae fugit ullam deserunt ratione quia. Consequuntur tenetur et accusamus quia. Nihil ut dolorem architecto quia vitae suscipit.","I semestre",1,8,NULL
1007,57,"rerum deserunt eaque","Cum perspiciatis velit autem voluptates beatae. Voluptate ipsam pariatur excepturi. Et in cum nemo itaque ipsam deserunt voluptatem.","I semestre",1,11,NULL
1008,57,"iusto fuga et","Vel aperiam occaecati consequatur voluptas nesciunt. Nihil consequatur optio ut cum. Ratione rerum maiores aut expedita alias. Possimus tenetur qui ea illum voluptatum.","I semestre",1,4,NULL
1009,57,"cupiditate ullam earum","Assumenda exercitationem similique dolorum adipisci incidunt placeat distinctio tempore. Adipisci suscipit omnis est ut veniam non odio et. Corrupti autem non impedit vitae fugiat quo.","I semestre",1,14,www.qui.uni.it
1021,58,"nobis aut voluptas","Omnis et omnis est velit laborum deserunt dolor. Sunt commodi iste aut est quod in illum. Mollitia sunt nostrum ut tempore dolore nihil voluptas.","I semestre",1,12,NULL
1022,58,"autem aut occaecati","Libero voluptas ex non alias ea sequi. Quis aut ut eum odit. Sequi nihil sed nihil amet sit sed. Perspiciatis veritatis ducimus accusamus sit ipsa facere consequuntur.","I semestre",1,10,NULL
1023,58,"perspiciatis magnam dolores","Commodi minima ex voluptates. Aut nesciunt provident in ut deserunt et rerum.","I semestre",1,10,NULL
1039,59,"sint et perferendis","Nisi hic dolores enim enim animi ducimus. Suscipit dolorem cum quia in consequatur sed voluptates. Voluptas et eligendi saepe quibusdam. Vel veniam expedita repellendus non.","I semestre",1,10,www.natus.uni.it
1040,59,"iusto sed quas","Eveniet labore excepturi est dicta aut modi. Aliquam impedit omnis aperiam temporibus iusto sint. Debitis voluptatibus voluptatem eaque soluta enim aut aut.","I semestre",1,8,www.consequatur.uni.it
1041,59,"at dolorem temporibus","Ea excepturi placeat dignissimos quia non ut. Quo qui ut rem accusantium praesentium. Cumque at eligendi minima voluptatem. Autem est aut assumenda nihil rerum. Accusamus sunt tempora aut blanditiis.","I semestre",1,11,NULL
1042,59,"doloribus iusto quia","At quisquam sapiente et voluptatem rerum autem. Ipsam est id voluptatibus delectus suscipit. Impedit blanditiis mollitia fuga unde odio nobis.","I semestre",1,13,NULL
1056,60,"numquam aspernatur nesciunt","Autem facilis non facilis et tempore esse doloremque. Earum rerum nihil necessitatibus et error. Eos ut esse officia occaecati.","I semestre",1,14,NULL
1057,60,"nihil ipsa et","Id molestiae maxime consectetur sit nam voluptatum laudantium. Id modi impedit quidem asperiores quisquam. Sit odio in autem et doloribus. Vel quis iste ad hic est minima et.","I semestre",1,13,NULL
1058,60,"ipsam sit ut","Illum qui sit animi ea dolores illum. Hic distinctio vel occaecati accusamus. Quo neque qui vero adipisci.","I semestre",1,7,www.excepturi.uni.it
1059,60,"consequatur et eum","Tempore ducimus ea dolore deleniti et. Dolorem optio neque est iusto dignissimos. Odit vero porro iusto. Repellat necessitatibus nisi iusto quidem.","I semestre",1,3,www.labore.uni.it
1078,61,"voluptas consequatur sit","Quo consequuntur voluptatem neque et necessitatibus dolor rem. Velit quis qui velit exercitationem est. Ex labore recusandae consequatur debitis voluptatem. Dignissimos doloribus et aliquid aut hic.","I semestre",1,10,NULL
1079,61,"enim quae quos","Et aut voluptatem sit ad sed nam pariatur velit. Qui veritatis nesciunt blanditiis natus quia.","I semestre",1,13,NULL
1080,61,"distinctio rerum dolor","Et omnis vel rem quia. Nihil alias similique voluptas provident enim. Facilis ipsum numquam corporis rerum.","I semestre",1,14,www.temporibus.uni.it
1081,61,"perspiciatis fuga praesentium","Voluptas est omnis voluptatum et sed omnis aliquid et. Saepe voluptates delectus qui dolorem. Voluptatum ut eveniet nam et eligendi enim.","I semestre",1,10,www.architecto.uni.it
1092,62,"libero eius cum","Fugiat tenetur repellat expedita. Voluptatem qui est nesciunt voluptatum vel. Ab natus in in quaerat sint.","I semestre",1,6,NULL
1093,62,"magni vitae exercitationem","Molestiae repudiandae voluptas omnis nisi officiis. Nihil dicta blanditiis magnam et exercitationem. Sunt laboriosam autem minima ut et fugiat quos est. Qui ut in nulla.","I semestre",1,9,www.aut.uni.it
1094,62,"excepturi vero ad","Fugiat alias ex harum voluptas. Beatae quisquam aut ut ipsum natus sit. Sequi est tenetur cum et et.","I semestre",1,10,NULL
1103,63,"ducimus voluptatibus asperiores","Dolorem enim totam non cupiditate molestiae consequatur aut. Nobis quibusdam consectetur est sed qui repellendus et et.","I semestre",1,7,NULL
1104,63,"consequatur ut architecto","Doloremque cumque necessitatibus recusandae odit. Atque voluptatem quasi consequatur totam incidunt natus. Necessitatibus quaerat illo suscipit sint. Et corrupti hic quia soluta sed culpa.","I semestre",1,9,www.aut.uni.it
1105,63,"porro suscipit incidunt","Corporis incidunt qui tenetur aut. Qui occaecati nemo culpa maxime. Aut illo omnis ipsa sit fugiat qui vero ut. Soluta at aliquam necessitatibus qui et alias voluptatem sed.","I semestre",1,3,NULL
1116,64,"soluta alias fugiat","Autem sequi error rerum dolorem voluptates nemo laborum. Dolorem asperiores repellendus voluptates corporis ut harum. Consequatur et sunt eos. Omnis explicabo vitae laudantium sit est.","I semestre",1,14,www.officiis.uni.it
1117,64,"doloremque aut nihil","Voluptatem nostrum a dolores consequuntur nobis. Maxime eius in cum repellendus qui eos maxime cumque.","I semestre",1,7,www.excepturi.uni.it
1118,64,"consectetur eos voluptatum","Perspiciatis expedita omnis autem minus consequatur ad dolore. Voluptas qui quibusdam dolore repellat.","I semestre",1,4,www.quisquam.uni.it
1129,65,"rerum dolor quia","Rem magnam facere sed sed amet in. Dolores numquam minima magni non iure.","I semestre",1,10,NULL
1130,65,"reprehenderit occaecati eum","Dicta ut praesentium et cupiditate odio. Laboriosam quia culpa ad aut quae omnis. Rerum earum magni mollitia sit. Officia doloribus rem enim dolorum temporibus quod. Qui minus iste laboriosam cum.","I semestre",1,7,www.a.uni.it
1131,65,"facere explicabo quam","Ipsum nihil debitis numquam repellat fuga modi odio. Enim rerum praesentium et est cumque. Nam modi facere aliquam autem maxime ab.","I semestre",1,15,www.culpa.uni.it
1142,66,"quidem deleniti omnis","Perspiciatis est quo architecto omnis qui. Id repellat consequatur velit corrupti. Voluptatem est saepe nihil repudiandae corporis corrupti repellat.","I semestre",1,10,NULL
1143,66,"ex quaerat commodi","Et ea odit possimus deserunt. Fugit incidunt repellat a corporis ut. Vel pariatur perferendis et sed optio. Quia dolores ullam animi perferendis.","I semestre",1,13,NULL
1144,66,"tempore voluptates eaque","Cupiditate ratione sapiente porro libero. Et et enim repellat commodi. Ullam sit eum soluta eos exercitationem ad aut. Eum minima aliquam aut atque et molestias quis.","I semestre",1,9,NULL
1159,67,"alias voluptates dignissimos","Eum eligendi facilis natus nihil quaerat. Explicabo non suscipit laudantium aut et dolorem. Quibusdam omnis sunt qui eum reiciendis odit ut. Esse nemo ut doloremque.","I semestre",1,8,www.nostrum.uni.it
1160,67,"quos pariatur aliquid","Deleniti veniam perspiciatis eius ut mollitia. Quod nostrum adipisci aut qui. Voluptas id eos eveniet sint in. Adipisci delectus perspiciatis ut eos.","I semestre",1,12,NULL
1161,67,"culpa nulla aut","Maxime deserunt dolor dolores. Esse voluptatem rem placeat eum nihil. Magnam qui reiciendis quo rerum minus placeat dolorum. Omnis autem ipsum nobis deleniti.","I semestre",1,13,NULL
1162,67,"aliquam molestias sit","Enim est ut eos doloribus quod. Saepe provident repellendus quia molestiae. Eius consectetur saepe quia et omnis cum rerum. Odio magni impedit quisquam praesentium.","I semestre",1,12,www.consequatur.uni.it
1182,68,"alias explicabo amet","Voluptatem autem et ipsum suscipit. Quisquam quam debitis deserunt labore velit. Nam quia aut sed qui.","I semestre",1,6,NULL
1183,68,"at exercitationem libero","Nam sunt sit aut a aut voluptas. Laborum ipsa ipsam error minima et. Alias rerum consectetur natus quibusdam similique praesentium. Enim animi dolores magni reprehenderit in adipisci neque.","I semestre",1,3,NULL
